sampleid,doi,doilink,TF_mat_complete,dZT_mean,dZT_std_ddof0,dZT_std_ddof1,dZT_std_ddof2,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
191,10.1007/s11664-009-0698-2,https://doi.org/10.1007/s11664-009-0698-2,True,0.013639646236437727,0.03722363753559808,0.03734508528905544,0.03746772957745423,0.029571224024659153,0.03964390420779411,0.04993276531461767,0.060371338084165796,0.15133770336553298,0.051000868078660555,-0.15133770336553298,318.0,321.0,321.0,493.0,474.0,474.0,0.002534891444287167,0.0024974588652905733,0.0033564416314147863,0.0033571483307557803,3.743257899659373e-05,-7.066993409940263e-07,1.0290107137016515,1.03413444866166,1.4869036427167504,1.467073820540276,-0.005123734960008397,0.019829822176474332,0.1463423866803672,0.10315616109201661
192,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,True,0.06724570645478124,0.021974590394451352,0.022015702853957243,0.0220570469332927,0.06724570645478124,0.07074508929675981,0.07372490385773316,0.07619560191584258,0.09963758099393955,0.09963758099393955,0.027307132977733392,300.0,309.0,309.0,576.0,582.0,576.0,0.00022964422931610792,7.767013687457624e-05,0.00032253887777200437,0.00011060797909930201,0.00015197409244153168,0.00021193089867270237,0.101566826782932,0.03460967856817603,0.15027995955134443,0.05208889844404367,0.06695714821475596,0.09819106110730076,2.878893567233455,1.912837168191892
193,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,True,0.009058676043699051,0.1144936626582564,0.11465301369244633,0.11481303193318163,0.09066201423044677,0.11485146233534559,0.13253014355093412,0.14624595776658159,0.2717684249514587,0.2717684249514587,-0.16663038435421068,303.0,300.0,303.0,694.0,662.0,662.0,0.0014396180316625063,0.0015102606747383538,0.0027579439751358945,0.0024386575465274677,-7.064264307584745e-05,0.00031928642860842675,0.777148723270313,0.8200232474596051,1.7347467603604776,1.5339155967657772,-0.04287452418929205,0.20083116359470043,0.33141551266184827,0.17717299799576694
194,10.1021/nl8026795,https://doi.org/10.1021/nl8026795,True,-0.004810439608719368,0.015679769877845424,0.015689133730503194,0.015698514379311728,0.012185530542774903,0.016401082667047463,0.019893377789495067,0.022712629329143474,0.047983882402205635,0.012538629245050947,-0.047983882402205635,327.0,321.0,327.0,1164.0,1174.0,1164.0,0.0007357980349970623,0.0007375099053312694,0.0009295606786171572,0.0009630431858252678,-1.7118703342070994e-06,-3.3482507208110624e-05,0.577321799882904,0.5809762228836299,0.9899821227272725,1.0334759591234326,-0.003654423000725937,-0.04349383639616011,0.08259181789581921,0.04642960678340725
195,10.1021/nl102931z,https://doi.org/10.1021/nl102931z,True,0.05682342009942514,0.02250341132902107,0.022577802974338205,0.022652937301720688,0.05682342009942514,0.06111713829392592,0.06505880306512465,0.06863807300479481,0.11990306769161718,0.11990306769161718,0.020844186477806156,149.0,149.0,149.0,301.0,300.0,300.0,0.0009610224156593523,0.0007178531426965321,0.0014008433333333333,0.0010452591566824227,0.0002431692729628202,0.00035558417665091063,0.22669656974293398,0.17074544771910574,0.420253,0.3033347552098329,0.05595112202382824,0.1169182447901671,0.7022328811299869,0.39528298565284353
196,10.1063/1.3027060,https://doi.org/10.1063/1.3027060,True,0.006105140896088919,0.009588832924386458,0.009594432243359636,0.009600041382829341,0.00995341565379341,0.01136742988598985,0.012401964760706744,0.013205792789069118,0.020211014303433722,0.020211014303433722,-0.02012606666220007,314.0,316.0,316.0,1172.0,1175.0,1172.0,0.0009735653313961455,0.000958858893297466,0.001225666901760454,0.0012056317625233105,1.4706438098679477e-05,2.0035139237143578e-05,0.7778227616269884,0.7683353509177714,1.32133,1.3127854454301664,0.009487410709216992,0.008544554569833496,0.026304938695443078,0.015395519788697144
197,10.1039/c2jm16369a,https://doi.org/10.1039/c2jm16369a,True,0.008790879993873102,0.0066448136072075606,0.006654036114917522,0.00666329712999758,0.009847180990413719,0.011019669638478691,0.011802849044390993,0.012409041685758924,0.018006178282024443,0.018006178282024443,-0.0071889440034078045,301.0,300.0,301.0,661.0,662.0,661.0,0.0013819667415059273,0.0013662483157447784,0.0015177511413578591,0.0014892056670063394,1.5718425761148845e-05,2.8545474351519698e-05,0.6705025626323073,0.6618664850422423,0.960323886639676,0.9423262682168257,0.008636077590065017,0.017997618422850303,0.02720515192860269,0.019108220676154693
198,10.1103/PhysRevB.91.165104,https://doi.org/10.1103/PhysRevB.91.165104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,10.1088/0953-8984/26/44/445002,https://doi.org/10.1088/0953-8984/26/44/445002,True,-0.015128853069738213,0.009231994961274042,0.009246683904471321,0.00926144318585896,0.015128853069738213,0.017723203044898987,0.019455358974769865,0.02065333288256976,0.028539674861616224,-0.0017819496554653865,-0.028539674861616224,320.0,312.0,320.0,634.0,650.0,634.0,7.04149079151651e-05,9.819571820911682e-05,0.00013050313178040692,0.00016102185298670329,-2.7780810293951723e-05,-3.0518721206296366e-05,0.037096611110854764,0.05083202552678975,0.0848270356572645,0.10208785479356988,-0.013735414415934982,-0.01726081913630538,0.5614506714192434,0.2795599429464535
200,10.1039/c4ee03042g,https://doi.org/10.1039/c4ee03042g,True,-0.011186352738648155,0.010413911666163289,0.010420418328257755,0.010426937201793864,0.011627499923218886,0.015283456539150852,0.017216995398456645,0.018432269637631307,0.026597831365646196,0.0028561849201260703,-0.026597831365646196,300.0,300.0,300.0,1100.0,1101.0,1100.0,0.000748637095457304,0.0007613670998391798,0.0010053848590433905,0.0010263225922270021,-1.2730004381875798e-05,-2.093773318361165e-05,0.571776846608838,0.5823109419359374,1.09423503325942,1.1037204802677245,-0.010534095327099369,-0.00948544700830456,0.045676337932479286,0.02409833997027443
201,10.1039/C4EE02813A,https://doi.org/10.1039/C4EE02813A,True,0.0008734529141408516,0.016170542412631037,0.016208635615977157,0.016246999304236526,0.01389039794493908,0.016194115039480247,0.01790514959294482,0.019286746285859344,0.03145657873840646,0.03145657873840646,-0.02445856663912005,299.0,298.0,299.0,516.0,511.0,511.0,0.0022199109657927113,0.0022204728496836045,0.002317557675391948,0.002311548799600449,-5.618838908932541e-07,6.008875791499273e-06,0.9009789718737783,0.9068761575747286,1.14608,1.1416921716218555,-0.005897185700950325,0.004387828378144443,0.03468674137660783,0.027552592126229732
202,10.1038/nature08088,https://doi.org/10.1038/nature08088,True,0.0008175209011481149,0.011263704705098722,0.011278554684790743,0.011293463554068286,0.009176461057214532,0.011293333613573854,0.013067721394944401,0.014628025027977947,0.03331270246817686,0.018073160428793825,-0.03331270246817686,323.0,324.0,324.0,703.0,705.0,703.0,0.0007509067717841212,0.0007377991433577634,0.002094669078970312,0.002128976992776776,1.3107628426357767e-05,-3.4307913806464006e-05,0.45845906530908614,0.4511213637834125,1.47674170067407,1.4966708259220736,0.0073377015256736455,-0.01992912524800361,0.07384421386917643,0.02225786852473286
203,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,True,0.017252098561022926,0.00639406569990551,0.006400586931279085,0.006407128156216912,0.017252098561022926,0.018398885317702195,0.01934871641016512,0.020128362767405202,0.02816816077647394,0.02816816077647394,0.0034565637965762036,384.0,373.0,384.0,877.0,874.0,874.0,0.0006242238263604958,0.0006043762839876199,0.0008103286190168176,0.0007999663565433919,1.9847542372875915e-05,1.0362262473425786e-05,0.4143474127589642,0.4061389386178535,0.665115,0.6547967568282914,0.0082084741411107,0.010318243171708597,0.06935597180692413,0.043018173933718075
204,10.1088/0022-3727/40/2/035,https://doi.org/10.1088/0022-3727/40/2/035,True,-0.0013284798214135256,0.002280555255687474,0.00228341847747506,0.002286292510679918,0.0013830117645443356,0.0026392784828711564,0.0035343426354650675,0.004172058012714757,0.008585300674780298,0.000492442147022952,-0.008585300674780298,327.0,327.0,327.0,725.0,726.0,725.0,4.837224966506444e-05,5.058541899095378e-05,7.705889000149746e-05,7.835730041875732e-05,-2.213169325889343e-06,-1.2984104172598563e-06,0.027142287822810793,0.02847140394304934,0.05209180964101229,0.052746969898182915,-0.0013291161202385465,-0.0006551602571706269,0.3015411776656068,0.16276386475569005
205,10.1088/0953-8984/14/34/318,https://doi.org/10.1088/0953-8984/14/34/318,True,-5.724902552643488e-05,0.00027858416112455544,0.00027909206338966016,0.00027960275377720813,0.0002250276677010756,0.00028440567109887005,0.0003326287583366653,0.00037191603162976925,0.000667019898897973,0.0003374238580375723,-0.000667019898897973,7.0,11.0,11.0,286.0,285.0,285.0,2.8713208498933373e-05,2.806478615794387e-05,4.534225963688208e-05,4.7867136463157534e-05,6.484223409895036e-07,-2.5248768262754506e-06,0.005413821468559485,0.005419932194751388,0.01275,0.013028013461124406,-6.110726191903629e-06,-0.0002780134611244066,0.12306794161445578,0.05119889543316489
206,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,True,0.013153395652834793,0.007531551448133539,0.007539280081719824,0.007547032556859794,0.013153395652834793,0.015157047351509318,0.017262606799212057,0.01931119758741977,0.039296338569715955,0.039296338569715955,0.003316945925435688,387.0,373.0,387.0,874.0,874.0,874.0,0.0004734015525379433,0.0004554440051207468,0.0005709105832095097,0.0005499540379889646,1.795754741719651e-05,2.095654522054507e-05,0.29343997659362553,0.28483129078671443,0.3842228225,0.3724320889728275,0.008608685806911098,0.011790733527172526,0.13796355892352288,0.10551276254980006
207,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,True,0.017209823857564047,0.015364269716091035,0.01537971896053328,0.015395214902963333,0.018920655950229227,0.023070301712746905,0.026194655212731552,0.02852318761771476,0.04588140948456587,0.04588140948456587,-0.01401049686528999,303.0,299.0,303.0,800.0,800.0,800.0,0.0015892403465733657,0.0015628281429081227,0.0017270130638371065,0.0017279709534418512,2.6412203665243054e-05,-9.578896047446848e-07,0.8921327438906993,0.8789879819130287,1.34962962962962,1.3339760951528568,0.01314476197767056,0.01565353447676321,0.05219799408941816,0.034394476521191666
208,10.1016/j.actamat.2009.03.018,https://doi.org/10.1016/j.actamat.2009.03.018,True,0.04996200600164821,0.027451876660642947,0.027476821578702734,0.027501834621277754,0.04996200600164821,0.05700708355897436,0.062424796322010555,0.0665859811568977,0.1018389282704506,0.1018389282704506,0.008020307129363025,300.0,300.0,300.0,850.0,850.0,850.0,0.0013091307306532809,0.0012293471257836814,0.0015029440628066626,0.0013883602358664626,7.978360486959944e-05,0.00011458382694020004,0.7808747193737482,0.7309127133721,1.26045142296369,1.1586643684428861,0.04996200600164824,0.10178705452080394,0.13933117649659144,0.08789338055446601
209,10.1016/j.jallcom.2008.09.120,https://doi.org/10.1016/j.jallcom.2008.09.120,True,0.0013198614867901593,0.0026228878257210935,0.002626410846551105,0.0026299481018194487,0.002586767228095019,0.002936251843869639,0.003240293879892047,0.003507064441993445,0.005803472629798079,0.005803472629798079,-0.004725296855839944,371.0,368.0,371.0,743.0,743.0,743.0,0.0003273668098724451,0.0003266180321110351,0.0005227220240627589,0.0005222483516778803,7.487777614099771e-07,4.736723848786442e-07,0.19351338749887867,0.19327848920712365,0.388235,0.38803052529666504,0.0002348982917550202,0.00020447470333495588,0.030026479685377118,0.014956227027141973
210,10.1016/j.jallcom.2007.11.144,https://doi.org/10.1016/j.jallcom.2007.11.144,True,-0.11117206219419151,0.05342830758808117,0.05347499025979879,0.05352179551187508,0.11117206219419151,0.12334428022505056,0.13139300530216874,0.13715536568567147,0.18602675173947708,-0.0009076740728459209,-0.18602675173947708,297.0,294.0,297.0,871.0,869.0,869.0,0.0007745916277511572,0.0009645745706156618,0.0010928933763766178,0.0011397194104558663,-0.00018998294286450457,-4.682603407924857e-05,0.4766134592188037,0.5908422149990366,0.948925,0.9830928658816256,-0.11422875578023284,-0.03416786588162557,0.31485013598728795,0.18922602146303907
211,10.1016/j.jallcom.2009.02.070,https://doi.org/10.1016/j.jallcom.2009.02.070,True,-0.02002102366679938,0.01645745871847383,0.01648108752995073,0.016504818409815734,0.020251353760445415,0.025916970041592654,0.029687446755192318,0.032378277587219784,0.04799774294231382,0.001265304389809277,-0.04799774294231382,305.0,300.0,305.0,653.0,653.0,653.0,0.000243868321115588,0.0002820666241115129,0.0003047430267535776,0.00035910004425922975,-3.8198302995924875e-05,-5.435701750565214e-05,0.11955739656772606,0.14077825604821376,0.17032971033290034,0.2086371257146125,-0.0212208594804877,-0.038307415381712145,0.34094571341951807,0.23005370102715217
212,10.1007/s10854-012-0668-y,https://doi.org/10.1007/s10854-012-0668-y,True,-0.0002837156139393407,0.0010224003208502113,0.0010234222104814632,0.0010244471703883015,0.000924684711725048,0.0010610357984854198,0.0011646506697561298,0.001248438700204503,0.002526311818600302,0.0016888820830658902,-0.002526311818600302,300.0,300.0,300.0,800.0,800.0,800.0,0.0009315314068062344,0.0009317829025562838,0.0011902041233066544,0.0011918793881445853,-2.5149575004935077e-07,-1.6752648379309096e-06,0.5424153993721055,0.5426991149860448,0.950977198697068,0.9535035105156683,-0.0002837156139393615,-0.002526311818600302,0.004655087411862215,0.0026495044755881774
213,10.1063/1.1450036,https://doi.org/10.1063/1.1450036,True,0.028776181146486664,0.019271139771427418,0.01929036285827313,0.019309643585583118,0.028776181146486664,0.03463301069016822,0.03820617857461279,0.040669712091096155,0.05706811705654391,0.05706811705654391,0.0005639142557520571,299.0,299.0,299.0,800.0,801.0,800.0,0.0010942145789091986,0.0010426211621138467,0.0014666732326348152,0.0014506805814264408,5.159341679535187e-05,1.599265120837438e-05,0.6350539185408692,0.6052027651205596,1.17469,1.1605444651411527,0.02985115342030964,0.014145534858847286,0.09429586304876786,0.049173572207423286
214,10.1063/1.2538036,https://doi.org/10.1063/1.2538036,True,-0.00040774542110921254,0.0006749240462698487,0.0006757714088713144,0.0006766219710819424,0.0006224743774875572,0.0007885295154075046,0.0009054557134226821,0.0009917411826439843,0.001619355174387535,0.0015831301986229673,-0.001619355174387535,373.0,374.0,374.0,772.0,776.0,772.0,0.00012440367871009974,0.00012518024585137657,0.00016952032959475187,0.0001714126537754949,-7.765671412768337e-07,-1.8923241807430153e-06,0.07452504058794907,0.07474525569725662,0.11342762874563164,0.11501227994111328,-0.00022021510930755883,-0.0015846511954816372,0.021664989426840243,0.014079845867038294
215,10.1063/1.2963476,https://doi.org/10.1063/1.2963476,True,0.013155678765904642,0.00738635757943951,0.0073942616561573585,0.007402191161552417,0.013561199306579856,0.015087417343038461,0.016177087309734304,0.01697090684513628,0.022607343371408295,0.022607343371408295,-0.0076945101603110855,307.0,305.0,307.0,774.0,776.0,774.0,0.000685056714182896,0.0006579356509989625,0.0008823635043673991,0.0008922428230306915,2.7121063183933414e-05,-9.879318663292332e-06,0.3939169392883305,0.38080235103718585,0.684375,0.6905959450257552,0.013114588251144643,-0.006220945025755209,0.0593676570268881,0.03273599205764982
216,10.1016/j.jallcom.2009.01.067,https://doi.org/10.1016/j.jallcom.2009.01.067,True,-6.0599362613434444e-05,0.0005259872068411713,0.0005265488591174073,0.0005271123144515688,0.0004023495932339995,0.0005294665471110819,0.0006300308686353086,0.0007082675900486751,0.0014203991565647917,0.0013215012401811832,-0.0014203991565647917,300.0,300.0,300.0,775.0,768.0,768.0,0.00014871844038501794,0.00014682244979923994,0.00018867550901371466,0.00018771423832947558,1.8959905857780042e-06,9.612706842390814e-07,0.07538038062467184,0.07457679495653344,0.10078446230152652,0.10072695147878796,0.0008035856681384013,5.751082273855457e-05,0.019046127651270898,0.014101480643578424
217,10.1063/1.2067704,https://doi.org/10.1063/1.2067704,True,0.004040269218015855,0.006973370246419346,0.0069797183317088125,0.006986083785226697,0.005057379901819104,0.008059259764252116,0.010293328575184432,0.011833754886002225,0.01994332043323943,0.01994332043323943,-0.0031103825708995447,300.0,300.0,300.0,849.0,850.0,849.0,0.0006140338699633393,0.0006088942238667955,0.0008521255157854329,0.0008291842724268133,5.139646096543812e-06,2.294124335861967e-05,0.37451340557337254,0.369837148568367,0.724306688417618,0.7039774472903645,0.004676257005005513,0.02032924112725354,0.0539246003556962,0.02832948769879208
218,10.1039/c4ta02780a,https://doi.org/10.1039/c4ta02780a,True,0.0033615019473399502,0.004422880383778987,0.004427214417532051,0.004431561217221761,0.004253777507306703,0.00555531873353701,0.006642623826578472,0.007505223778956287,0.013226546706167186,0.013226546706167186,-0.004945755034418187,310.0,310.0,310.0,820.0,821.0,820.0,0.0009152093481583112,0.0009087720272750829,0.0011867195891722391,0.0011764686754390254,6.4373208832282794e-06,1.0250913733213718e-05,0.5473849274896498,0.5431901585559061,0.973184357541899,0.9647043138600009,0.004194768933743709,0.008480043681898142,0.024349753944973,0.013710467047923494
219,10.1063/1.2815671,https://doi.org/10.1063/1.2815671,True,-0.0005256352974917258,0.006336252110067423,0.006342714378050008,0.006349196458819892,0.005616173559865842,0.006358017243473241,0.006945811127880638,0.007437209979863509,0.0132067000708056,0.008791642982824366,-0.0132067000708056,329.0,325.0,329.0,819.0,822.0,819.0,0.0010542682477857215,0.0010554456273190005,0.0011471838410467932,0.001148357640317183,-1.177379533278929e-06,-1.1737992703898196e-06,0.617955004213099,0.6195874732576251,0.918588,0.9225818610886367,-0.0016324690445260748,-0.003993861088636752,0.021315311623987983,0.014314935755643228
220,10.3365/met.mat.2008.10.615,https://doi.org/10.3365/met.mat.2008.10.615,True,-0.12091644680625618,0.11222529289104578,0.11236548694057359,0.11250620770572183,0.13676216823900794,0.1649706139672493,0.18288515142311176,0.19547294785191885,0.2924108185467408,0.04386252095978216,-0.2924108185467408,300.0,300.0,300.0,700.0,700.0,700.0,0.0009471734592901488,0.0012500898662915014,0.0011270722499541381,0.0015695205543093374,-0.0003029164070013526,-0.00044244830435519926,0.49171891144770646,0.6126353582539625,0.781075268817204,0.7791246253385243,-0.12091644680625607,0.0019506434786796811,0.4772999380579736,0.37530686239019884
221,10.1016/j.actamat.2013.07.032,https://doi.org/10.1016/j.actamat.2013.07.032,True,-0.005107104909761916,0.029325174097957495,0.029361807683880876,0.029398578903905015,0.021317763631076264,0.029766564404291464,0.03606730109322806,0.041062703578960046,0.08623341640222626,0.054093503482571914,-0.08623341640222626,422.0,423.0,423.0,823.0,823.0,823.0,0.0011405627284374988,0.0011471307661473306,0.0015821302312072783,0.0016513844847501134,-6.568037709831767e-06,-6.92542535428351e-05,0.7420819242939592,0.7461245921776128,1.30209318028359,1.3087737272397022,-0.0040426678836535945,-0.006680546956112199,0.11557508934338763,0.06588871292832163
222,10.1088/0022-3727/41/20/205403,https://doi.org/10.1088/0022-3727/41/20/205403,True,-0.0015136967833379795,0.00384018580515256,0.0038444789152748023,0.00384878645602684,0.003033476054251305,0.004127748171822376,0.0051371396510597415,0.00596476857698816,0.012330597633485874,0.005216522304449467,-0.012330597633485874,301.0,300.0,301.0,748.0,751.0,748.0,0.001248934937159784,0.0012515519119601249,0.0014476271865479558,0.0014475997963880121,-2.6169748003409144e-06,2.739015994373227e-08,0.6758159051972693,0.6765540309060615,0.9560823020112036,0.9680705039415156,-0.00073812570879217,-0.011988201930312026,0.01822559185254187,0.012737292979469609
223,10.1016/j.solidstatesciences.2008.01.016,https://doi.org/10.1016/j.solidstatesciences.2008.01.016,True,0.004660639601035379,0.0117612804817466,0.011772006685965649,0.011782762290480572,0.011429238442071747,0.012651058456155072,0.013678595391393421,0.014592947222501864,0.026399824437265185,0.026399824437265185,-0.020380226956936087,301.0,298.0,301.0,850.0,849.0,849.0,0.0009211349391059669,0.0009099343957837461,0.0010634391504050417,0.0010776362613715553,1.120054332222082e-05,-1.419711096651362e-05,0.5497411383669801,0.5477773287897655,0.902427,0.9059132737594734,0.001963809577214648,-0.0034862737594734128,0.04819444516915617,0.029141668636455516
224,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,True,-0.01853061263769643,0.007817795252892336,0.007825609143151621,0.007833446510306808,0.018748855639069733,0.020112223331708024,0.02094113998984383,0.021537406235384193,0.027796376130643785,0.003990021403511679,-0.027796376130643785,300.0,300.0,300.0,800.0,800.0,800.0,0.0010032478070520648,0.0010400289748844764,0.0011723274734027425,0.0012092838897167085,-3.678116783241165e-05,-3.695641631396604e-05,0.5735282038433329,0.5920588164810292,0.8784726295210162,0.8782165530737592,-0.018530612637696287,0.0002560764472570032,0.04694867360620487,0.03165093624500293
225,10.1016/j.intermet.2009.06.005,https://doi.org/10.1016/j.intermet.2009.06.005,True,0.018450607628754705,0.027546429407407095,0.027575108675359408,0.027603877706319356,0.027572490032786477,0.03315464816534062,0.03826794209256338,0.04246253873287836,0.07114826333740909,0.07114826333740909,-0.05634948163301168,294.0,293.0,294.0,774.0,798.0,774.0,0.00137987049930904,0.0013313581320517137,0.0015369988416714987,0.0015039844062656818,4.8512367257326234e-05,3.3014435405816916e-05,0.7627795776450403,0.7309497378839377,1.04963600264725,1.1033657744835113,0.03182983976110265,-0.053729771836261264,0.09733673828706703,0.0644829348370116
226,10.1016/j.intermet.2010.12.001,https://doi.org/10.1016/j.intermet.2010.12.001,True,-0.003925694818457685,0.010895116714400762,0.010912732112668933,0.01093043323073045,0.009424452618109319,0.011580787884599235,0.013209045844661862,0.014533746703338967,0.02730680135279817,0.015189520360055386,-0.02730680135279817,384.0,464.0,464.0,773.0,806.0,773.0,0.001597855157789852,0.001584502488349761,0.001669102404626462,0.001667886704080079,1.335266944009093e-05,1.2157005463829963e-06,1.016001271144522,0.9231292864957593,1.21598667776852,1.2256892604146874,0.09287198464876278,-0.009702582646167413,0.02958069010729367,0.022278731024827175
227,10.1016/j.actamat.2013.09.039,https://doi.org/10.1016/j.actamat.2013.09.039,True,0.020706101087047443,0.019932673803520592,0.01995757409280872,0.019982567933651756,0.020706101087047443,0.028741157025850287,0.036716130801060176,0.043855697162014456,0.10465383759524904,0.10465383759524904,0.0021136074666147087,423.0,423.0,423.0,823.0,833.0,823.0,0.0019409513708550737,0.0019024504616375858,0.002340472837897078,0.0023023068746311093,3.850090921748788e-05,3.816596326596845e-05,1.2530706782141061,1.2163071343638043,1.90275590551181,1.798693787626842,0.03676354385030178,0.10406211788496789,0.08604227882786264,0.0581832429261498
228,10.1016/j.actamat.2015.03.008,https://doi.org/10.1016/j.actamat.2015.03.008,True,-0.001904655173402753,0.0070074501152589015,0.007016182143712265,0.007024946896840659,0.005378181813252752,0.007261684959250977,0.008853625787763436,0.010106876099601253,0.02057419046964193,0.02057419046964193,-0.020141568606058646,423.0,423.0,423.0,824.0,824.0,824.0,0.0012022188734345561,0.0012046249604208983,0.0018107782851219832,0.0018281062646698413,-2.4060869863421104e-06,-1.7327979547858115e-05,0.798639889298083,0.8005445444714862,1.45,1.4301461476492077,-0.0019046551734031025,0.01985385235079229,0.025700244429527484,0.01438607550945797
229,10.1126/science.272.5266.1325,https://doi.org/10.1126/science.272.5266.1325,True,0.021146060989541682,0.008701908621704491,0.008713411480158605,0.008724960075657874,0.021146060989541682,0.02286655000287344,0.02431062371776381,0.025468231817688276,0.03598452183922507,0.03598452183922507,0.007635866334933905,324.0,323.0,324.0,702.0,740.0,702.0,0.0009538441013595959,0.0008924578616282072,0.0011968659121760247,0.0011492471529656737,6.138623973138868e-05,4.7618759210350976e-05,0.5321975924377369,0.47985589247041144,0.867114093959731,0.8067715013819029,0.05234169996732546,0.06034259257782815,0.07499026771135028,0.044603114732719114
230,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,True,-0.002218169649729988,0.00979994445111191,0.00980977881831422,0.00981964285179508,0.007937159855914448,0.01004784493510237,0.011718008360654104,0.013100974898088168,0.02703353259588659,0.02703353259588659,-0.021369953232726946,302.0,300.0,302.0,800.0,800.0,800.0,0.0015860318352354018,0.0015910712083235864,0.0017258924082453493,0.0017454021974899847,-5.039373088184564e-06,-1.9509789244635378e-05,0.8915507221126134,0.8958064091190586,1.35147058823529,1.3617978796052232,-0.004255687006445186,-0.010327291369933267,0.030177873612750244,0.019851354595825516
231,10.1021/ja111199y,https://doi.org/10.1021/ja111199y,True,0.016101615809572135,0.014952799861691398,0.014966486637885672,0.01498021106684744,0.016619901834288124,0.021973808395061186,0.02603390631756883,0.02918086803207733,0.052758963727947084,0.052758963727947084,-0.005743792395860425,302.0,297.0,302.0,848.0,855.0,848.0,0.0017604251318261933,0.0017319182874806901,0.0019344571010558994,0.0019306697100782608,2.850684434550321e-05,3.787390977638607e-06,1.040335889362696,1.0221477442128029,1.64539,1.6372079141463651,0.018188145149893087,0.00818208585363478,0.05161579040472167,0.03222496255489666
232,10.1063/1.1852072,https://doi.org/10.1063/1.1852072,True,4.0013577183062234e-05,0.0017165147251301997,0.0017187777646430966,0.0017210497785426053,0.001425053757544612,0.0017169810389016501,0.0019316292714089865,0.002102992844236151,0.003919540125288501,0.003919540125288501,-0.003825564210449106,300.0,298.0,300.0,679.0,681.0,679.0,0.0006145145238599742,0.0006146297419313429,0.0009305506633791229,0.0009282582503768277,-1.1521807136865604e-07,2.292413002295216e-06,0.3263577874864397,0.32603766133490353,0.632934131736526,0.6299812485689407,0.00032012615153614865,0.0029528831675853517,0.012021740400298042,0.006221677445466973
233,10.1021/cm200560s,https://doi.org/10.1021/cm200560s,True,0.0010905828795265613,0.00160026066638288,0.0016018601277180613,0.001603464394647642,0.0015541067113415134,0.0019365446593065249,0.002218411476123274,0.002437995196898884,0.004507980943833756,0.00443826518911572,-0.004507980943833756,299.0,300.0,300.0,800.0,800.0,800.0,0.0010868312976442475,0.001083983187536011,0.0014193010365475618,0.0014253929026878777,2.848110108236504e-06,-6.091866140315889e-06,0.6373105975185835,0.6353135282010056,1.109396914446,1.1074738872261403,0.0019970693175779264,0.0019230272198598186,0.007095679131213911,0.004070507662374571
234,10.1023/A:1012473428845,https://doi.org/10.1023/A:1012473428845,True,-0.010790994164859668,0.02042209658362709,0.02044263162811496,0.020463228743292487,0.013526083845646181,0.023097783095722167,0.02996879703642555,0.03495587840319774,0.07235145191723569,0.005384774248025914,-0.07235145191723569,299.0,301.0,301.0,798.0,798.0,798.0,0.0007181422835660556,0.0007296342916048753,0.0010694859002011675,0.0011289863438419868,-1.149200803881971e-05,-5.950044364081927e-05,0.436986883744175,0.4461566235699064,0.7997291663790835,0.8444817851938061,-0.009169739825731382,-0.04475261881472259,0.1621660378777258,0.08567556244049863
235,10.1063/1.1888048,https://doi.org/10.1063/1.1888048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,10.1007/s11664-014-3016-6,https://doi.org/10.1007/s11664-014-3016-6,True,-0.000714192901544841,0.0018615233668062918,0.0018633839603410145,0.001865250144043923,0.001481876772177178,0.0019938256558141862,0.0025474845607242527,0.003087783691520717,0.008031357367082048,0.0025237908215021143,-0.008031357367082048,300.0,300.0,300.0,800.0,800.0,800.0,0.0012202057171306886,0.0012209387773376044,0.0015071306050422166,0.0015084474141984626,-7.33060206915782e-07,-1.3168091562460339e-06,0.7039384591851189,0.7046526520866637,1.12101740294511,1.1217687245434802,-0.0007141929015448412,-0.0007513215983701027,0.011397611778369194,0.007159548302035719
