sampleid,doi,doilink,TF_mat_complete,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
190,10.1063/1.4918311,https://doi.org/10.1063/1.4918311,True,-3.549049406759365e-05,7.336761850724141e-05,-8.571818980567116e-05,0.000101424613807488,0.00022379507371687456,0.00011474185635225779,-0.00022379507371687456,300.0,300.0,300.0,800.0,800.0,800.0,0.0010892544851124313,0.0011247449791800248,0.0014401073782303003,0.001608820683945228,-3.549049406759348e-05,-0.0001687133057149278,0.6411002231571988,0.6653136789198999,1.11382823871906,1.1665132818943245,-0.024213455762701064,-0.05268504317526457,0.00033637527801952535,0.0001918495718740975
191,10.1007/s11664-009-0698-2,https://doi.org/10.1007/s11664-009-0698-2,True,3.622821564132696e-05,9.260138552115359e-05,-6.769014647145776e-05,0.0001313327705315758,0.00031927785520154605,0.00013746864711229254,-0.00031927785520154605,318.0,321.0,321.0,493.0,474.0,474.0,0.002534891444287167,0.0024974588652905733,0.0033564416314147863,0.0033571483307557803,3.743257899659373e-05,-7.066993409940263e-07,1.0290107137016515,1.03413444866166,1.4869036427167504,1.467073820540276,-0.005123734960008397,0.019829822176474332,0.00030873921240583764,0.00021762903183969727
192,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,True,0.00015363400545272967,0.00016069250298193706,0.00016654668413670958,0.00017133888478689476,0.00021381455148914065,0.00021381455148914065,5.82845293658532e-05,300.0,309.0,309.0,576.0,582.0,576.0,0.00022964422931610792,7.767013687457624e-05,0.00032253887777200437,0.00011060797909930201,0.00015197409244153168,0.00021193089867270237,0.101566826782932,0.03460967856817603,0.15027995955134443,0.05208889844404367,0.06695714821475596,0.09819106110730076,0.0061778831914881,0.004104800790111356
193,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,True,-2.0529398472837042e-05,0.00022871017616613354,-0.00015333369549870316,0.000282943253563907,0.00046938136437805816,0.0004105263216789409,-0.00046938136437805816,303.0,300.0,303.0,694.0,662.0,662.0,0.0014396180316625063,0.0015102606747383538,0.0027579439751358945,0.0024386575465274677,-7.064264307584745e-05,0.00031928642860842675,0.777148723270313,0.8200232474596051,1.7347467603604776,1.5339155967657772,-0.04287452418929205,0.20083116359470043,0.0005724000701592063,0.0003060020807974944
194,10.1021/nl8026795,https://doi.org/10.1021/nl8026795,True,-6.24372408698512e-07,1.9817985574919935e-05,-1.3893152480074544e-05,2.3738908459430795e-05,4.463616967647027e-05,2.6871107357177653e-05,-4.463616967647027e-05,327.0,321.0,327.0,1164.0,1174.0,1164.0,0.0007357980349970623,0.0007375099053312694,0.0009295606786171572,0.0009630431858252678,-1.7118703342070994e-06,-3.3482507208110624e-05,0.577321799882904,0.5809762228836299,0.9899821227272725,1.0334759591234326,-0.003654423000725937,-0.04349383639616011,7.682959804262237e-05,4.3190331891541544e-05
195,10.1021/nl102931z,https://doi.org/10.1021/nl102931z,True,0.00024507653295709756,0.0002524575909904016,0.0002596122714864994,0.00026645694441340884,0.00039967689230539067,0.00039967689230539067,0.00013989386897856476,149.0,149.0,149.0,301.0,300.0,300.0,0.0009610224156593523,0.0007178531426965321,0.0014008433333333333,0.0010452591566824227,0.0002431692729628202,0.00035558417665091063,0.22669656974293398,0.17074544771910574,0.420253,0.3033347552098329,0.05595112202382824,0.1169182447901671,0.00234077627043329,0.0013176099521761454
196,10.1063/1.3027060,https://doi.org/10.1063/1.3027060,True,1.2930683542753368e-05,2.228532225160223e-05,2.676731905577855e-05,3.09416087635259e-05,5.5081839906032104e-05,5.5081839906032104e-05,-2.066331279486659e-05,314.0,316.0,316.0,1172.0,1175.0,1172.0,0.0009735653313961455,0.000958858893297466,0.001225666901760454,0.0012056317625233105,1.4706438098679477e-05,2.0035139237143578e-05,0.7778227616269884,0.7683353509177714,1.32133,1.3127854454301664,0.009487410709216992,0.008544554569833496,7.168984199443279e-05,4.195799100132709e-05
197,10.1039/c2jm16369a,https://doi.org/10.1039/c2jm16369a,True,1.6357302773244657e-05,2.1409028723066475e-05,2.2019456889515374e-05,2.3458726435193403e-05,3.516619960471394e-05,3.516619960471394e-05,-2.21880987759499e-05,301.0,300.0,301.0,661.0,662.0,661.0,0.0013819667415059273,0.0013662483157447784,0.0015177511413578591,0.0014892056670063394,1.5718425761148845e-05,2.8545474351519698e-05,0.6705025626323073,0.6618664850422423,0.960323886639676,0.9423262682168257,0.008636077590065017,0.017997618422850303,5.3131863297881786e-05,3.731849656622575e-05
198,10.1103/PhysRevB.91.165104,https://doi.org/10.1103/PhysRevB.91.165104,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,10.1088/0953-8984/26/44/445002,https://doi.org/10.1088/0953-8984/26/44/445002,True,-2.914363466195813e-05,3.242703252870859e-05,-3.4706276753406924e-05,3.631164043854233e-05,4.738702783276661e-05,-5.376919283796083e-06,-4.738702783276661e-05,320.0,312.0,320.0,634.0,650.0,634.0,7.04149079151651e-05,9.819571820911682e-05,0.00013050313178040692,0.00016102185298670329,-2.7780810293951723e-05,-3.0518721206296366e-05,0.037096611110854764,0.05083202552678975,0.0848270356572645,0.10208785479356988,-0.013735414415934982,-0.01726081913630538,0.0009322278099619002,0.00046417889697640443
200,10.1039/c4ee03042g,https://doi.org/10.1039/c4ee03042g,True,-1.3036144857009548e-05,1.778701315797822e-05,-1.9957368045247035e-05,2.1410413806251604e-05,3.119504591885523e-05,6.205537751996807e-06,-3.119504591885523e-05,300.0,300.0,300.0,1100.0,1101.0,1100.0,0.000748637095457304,0.0007613670998391798,0.0010053848590433905,0.0010263225922270021,-1.2730004381875798e-05,-2.093773318361165e-05,0.571776846608838,0.5823109419359374,1.09423503325942,1.1037204802677245,-0.010534095327099369,-0.00948544700830456,5.357111411155165e-05,2.8263538166192572e-05
201,10.1039/C4EE02813A,https://doi.org/10.1039/C4EE02813A,True,6.824946514059067e-08,4.039352524406374e-05,2.4919845161782224e-05,4.8202173431203694e-05,7.553538961064437e-05,7.553538961064437e-05,-6.997897411611899e-05,299.0,298.0,299.0,516.0,511.0,511.0,0.0022199109657927113,0.0022204728496836045,0.002317557675391948,0.002311548799600449,-5.618838908932541e-07,6.008875791499273e-06,0.9009789718737783,0.9068761575747286,1.14608,1.1416921716218555,-0.005897185700950325,0.004387828378144443,8.329184638909209e-05,6.616090701869396e-05
202,10.1038/nature08088,https://doi.org/10.1038/nature08088,True,4.145539207692372e-06,2.0729031362621058e-05,1.2897019658622266e-05,2.5797447631020684e-05,5.4880893687276515e-05,4.0522781230479426e-05,-5.4880893687276515e-05,323.0,324.0,324.0,703.0,705.0,703.0,0.0007509067717841212,0.0007377991433577634,0.002094669078970312,0.002128976992776776,1.3107628426357767e-05,-3.4307913806464006e-05,0.45845906530908614,0.4511213637834125,1.47674170067407,1.4966708259220736,0.0073377015256736455,-0.01992912524800361,0.00012165438858183922,3.6668646663480815e-05
203,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,True,3.0061141409491812e-05,3.345119133480571e-05,3.604716583411279e-05,3.802195710933556e-05,5.333138139103274e-05,5.333138139103274e-05,6.936951930870965e-06,384.0,373.0,384.0,877.0,874.0,874.0,0.0006242238263604958,0.0006043762839876199,0.0008103286190168176,0.0007999663565433919,1.9847542372875915e-05,1.0362262473425786e-05,0.4143474127589642,0.4061389386178535,0.665115,0.6547967568282914,0.0082084741411107,0.010318243171708597,0.00013131314513335445,8.144722898347818e-05
204,10.1088/0022-3727/40/2/035,https://doi.org/10.1088/0022-3727/40/2/035,True,-2.184758599813783e-06,4.234679459677742e-06,-5.655998650079114e-06,6.672242931846442e-06,1.3714537819137855e-05,7.065167102194414e-07,-1.3714537819137855e-05,327.0,327.0,327.0,725.0,726.0,725.0,4.837224966506444e-05,5.058541899095378e-05,7.705889000149746e-05,7.835730041875732e-05,-2.213169325889343e-06,-1.2984104172598563e-06,0.027142287822810793,0.02847140394304934,0.05209180964101229,0.052746969898182915,-0.0013291161202385465,-0.0006551602571706269,0.00048169517198978713,0.00026000617373113426
205,10.1088/0953-8984/14/34/318,https://doi.org/10.1088/0953-8984/14/34/318,True,3.0744048011401037e-07,1.8964736828653456e-06,1.696488029459003e-06,2.35142990567537e-06,4.389856630797553e-06,4.389856630797553e-06,-2.6769890452385303e-06,7.0,11.0,11.0,286.0,285.0,285.0,2.8713208498933373e-05,2.806478615794387e-05,4.534225963688208e-05,4.7867136463157534e-05,6.484223409895036e-07,-2.5248768262754506e-06,0.005413821468559485,0.005419932194751388,0.01275,0.013028013461124406,-6.110726191903629e-06,-0.0002780134611244066,0.0008099467803395491,0.00033695518076465655
206,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,True,2.1333185166236697e-05,2.3795631815392998e-05,2.582622918530807e-05,2.7509975159704194e-05,4.496148577770706e-05,4.496148577770706e-05,4.247049840506642e-06,387.0,373.0,387.0,874.0,874.0,874.0,0.0004734015525379433,0.0004554440051207468,0.0005709105832095097,0.0005499540379889646,1.795754741719651e-05,2.095654522054507e-05,0.29343997659362553,0.28483129078671443,0.3842228225,0.3724320889728275,0.008608685806911098,0.011790733527172526,0.00015785304224659374,0.00012072398461075526
207,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,True,2.8858876931749686e-05,3.642687857006334e-05,3.933104203794359e-05,4.2071580381184576e-05,6.337211254774295e-05,6.337211254774295e-05,-2.5381334900887722e-05,303.0,299.0,303.0,800.0,800.0,800.0,0.0015892403465733657,0.0015628281429081227,0.0017270130638371065,0.0017279709534418512,2.6412203665243054e-05,-9.578896047446848e-07,0.8921327438906993,0.8789879819130287,1.34962962962962,1.3339760951528568,0.01314476197767056,0.01565353447676321,7.20966769190859e-05,4.7506183040320004e-05
208,10.1016/j.actamat.2009.03.018,https://doi.org/10.1016/j.actamat.2009.03.018,True,7.978360486959987e-05,8.383716271816933e-05,8.72611772846059e-05,9.011422178305585e-05,0.00011995162340453554,0.00011995162340453554,2.6734357097876814e-05,300.0,300.0,300.0,850.0,850.0,850.0,0.0013091307306532809,0.0012293471257836814,0.0015029440628066626,0.0013883602358664626,7.978360486959944e-05,0.00011458382694020004,0.7808747193737482,0.7309127133721,1.26045142296369,1.1586643684428861,0.04996200600164824,0.10178705452080394,0.000164112104236268,0.00010352577214895886
209,10.1016/j.jallcom.2008.09.120,https://doi.org/10.1016/j.jallcom.2008.09.120,True,2.1041367026901458e-06,5.117631793924432e-06,4.542912623263621e-06,5.807683723547044e-06,8.898864135291774e-06,8.472776965678898e-06,-8.898864135291774e-06,371.0,368.0,371.0,743.0,743.0,743.0,0.0003273668098724451,0.0003266180321110351,0.0005227220240627589,0.0005222483516778803,7.487777614099771e-07,4.736723848786442e-07,0.19351338749887867,0.19327848920712365,0.388235,0.38803052529666504,0.0002348982917550202,0.00020447470333495588,4.6041668536406324e-05,2.2933412592960908e-05
210,10.1016/j.jallcom.2007.11.144,https://doi.org/10.1016/j.jallcom.2007.11.144,True,-0.00018808403605428132,0.00020399378412140512,-0.00021476740172424313,0.0002227190106444074,0.00029924358153160014,-3.0561416594138873e-06,-0.00029924358153160014,297.0,294.0,297.0,871.0,869.0,869.0,0.0007745916277511572,0.0009645745706156618,0.0010928933763766178,0.0011397194104558663,-0.00018998294286450457,-4.682603407924857e-05,0.4766134592188037,0.5908422149990366,0.948925,0.9830928658816256,-0.11422875578023284,-0.03416786588162557,0.000506469534395216,0.0003043899431242868
211,10.1016/j.jallcom.2009.02.070,https://doi.org/10.1016/j.jallcom.2009.02.070,True,-3.640309737934597e-05,4.487455137863237e-05,-4.995508039665925e-05,5.3650190344869345e-05,7.644673500561055e-05,3.765786874432368e-06,-7.644673500561055e-05,305.0,300.0,305.0,653.0,653.0,653.0,0.000243868321115588,0.0002820666241115129,0.0003047430267535776,0.00035910004425922975,-3.8198302995924875e-05,-5.435701750565214e-05,0.11955739656772606,0.14077825604821376,0.17032971033290034,0.2086371257146125,-0.0212208594804877,-0.038307415381712145,0.0005430294219544037,0.0003664100276677479
212,10.1007/s10854-012-0668-y,https://doi.org/10.1007/s10854-012-0668-y,True,-2.514957500494315e-07,1.922180265532333e-06,7.992685197937842e-07,2.2922991468074987e-06,4.289040436442049e-06,4.289040436442049e-06,-3.4494446055233913e-06,300.0,300.0,300.0,800.0,800.0,800.0,0.0009315314068062344,0.0009317829025562838,0.0011902041233066544,0.0011918793881445853,-2.5149575004935077e-07,-1.6752648379309096e-06,0.5424153993721055,0.5426991149860448,0.950977198697068,0.9535035105156683,-0.0002837156139393615,-0.002526311818600302,7.903164604483166e-06,4.4981905039054074e-06
213,10.1063/1.1450036,https://doi.org/10.1063/1.1450036,True,5.085175392798543e-05,6.208911985969847e-05,6.938291041496872e-05,7.450310263877212e-05,0.0001087758267164829,0.0001087758267164829,1.729987039587118e-06,299.0,299.0,299.0,800.0,801.0,800.0,0.0010942145789091986,0.0010426211621138467,0.0014666732326348152,0.0014506805814264408,5.159341679535187e-05,1.599265120837438e-05,0.6350539185408692,0.6052027651205596,1.17469,1.1605444651411527,0.02985115342030964,0.014145534858847286,0.00017973451706687786,9.372827149992302e-05
214,10.1063/1.2538036,https://doi.org/10.1063/1.2538036,True,-7.320966858884091e-07,1.2773048241238637e-06,-1.3250396547307195e-06,1.5349951576858756e-06,2.5028673483578603e-06,2.1836278601695925e-06,-2.5028673483578603e-06,373.0,374.0,374.0,772.0,776.0,772.0,0.00012440367871009974,0.00012518024585137657,0.00016952032959475187,0.0001714126537754949,-7.765671412768337e-07,-1.8923241807430153e-06,0.07452504058794907,0.07474525569725662,0.11342762874563164,0.11501227994111328,-0.00022021510930755883,-0.0015846511954816372,3.348530050516267e-05,2.1761740134525964e-05
215,10.1063/1.2963476,https://doi.org/10.1063/1.2963476,True,2.7889865242599675e-05,3.280648605519647e-05,3.569830648829307e-05,3.7750016759545116e-05,5.4702183500256066e-05,5.4702183500256066e-05,-9.941227597301213e-06,307.0,305.0,307.0,774.0,776.0,774.0,0.000685056714182896,0.0006579356509989625,0.0008823635043673991,0.0008922428230306915,2.7121063183933414e-05,-9.879318663292332e-06,0.3939169392883305,0.38080235103718585,0.684375,0.6905959450257552,0.013114588251144643,-0.006220945025755209,0.00014364980507936603,7.921011395196651e-05
216,10.1016/j.jallcom.2009.01.067,https://doi.org/10.1016/j.jallcom.2009.01.067,True,2.708136401892973e-08,8.690861090334102e-07,-5.427313018272936e-07,1.1264669079068583e-06,2.561048915079796e-06,2.561048915079796e-06,-2.1521199341890745e-06,300.0,300.0,300.0,775.0,768.0,768.0,0.00014871844038501794,0.00014682244979923994,0.00018867550901371466,0.00018771423832947558,1.8959905857780042e-06,9.612706842390814e-07,0.07538038062467184,0.07457679495653344,0.10078446230152652,0.10072695147878796,0.0008035856681384013,5.751082273855457e-05,3.434109653777003e-05,2.54256569615246e-05
217,10.1063/1.2067704,https://doi.org/10.1063/1.2067704,True,4.706752195049122e-06,1.0573304469517664e-05,1.2676785257824951e-05,1.4699285956288555e-05,2.4772524474698967e-05,2.4772524474698967e-05,-9.462665220088119e-06,300.0,300.0,300.0,849.0,850.0,849.0,0.0006140338699633393,0.0006088942238667955,0.0008521255157854329,0.0008291842724268133,5.139646096543812e-06,2.294124335861967e-05,0.37451340557337254,0.369837148568367,0.724306688417618,0.7039774472903645,0.004676257005005513,0.02032924112725354,6.698225035152084e-05,3.518937228749208e-05
218,10.1039/c4ta02780a,https://doi.org/10.1039/c4ta02780a,True,5.908641279804818e-06,8.879788180564758e-06,1.026087615251929e-05,1.1544538350826769e-05,1.9796656526199384e-05,1.9796656526199384e-05,-6.2604494106559445e-06,310.0,310.0,310.0,820.0,821.0,820.0,0.0009152093481583112,0.0009087720272750829,0.0011867195891722391,0.0011764686754390254,6.4373208832282794e-06,1.0250913733213718e-05,0.5473849274896498,0.5431901585559061,0.973184357541899,0.9647043138600009,0.004194768933743709,0.008480043681898142,3.644516789263934e-05,2.0520957812439408e-05
219,10.1063/1.2815671,https://doi.org/10.1063/1.2815671,True,6.092272990078599e-07,1.3413980161062903e-05,9.457926320644896e-06,1.642694286382883e-05,2.5984132423626373e-05,2.5984132423626373e-05,-2.5107794811417327e-05,329.0,325.0,329.0,819.0,822.0,819.0,0.0010542682477857215,0.0010554456273190005,0.0011471838410467932,0.001148357640317183,-1.177379533278929e-06,-1.1737992703898196e-06,0.617955004213099,0.6195874732576251,0.918588,0.9225818610886367,-0.0016324690445260748,-0.003993861088636752,4.193779497672663e-05,2.8164581940691284e-05
220,10.3365/met.mat.2008.10.615,https://doi.org/10.3365/met.mat.2008.10.615,True,-0.0003029164070013525,0.0004149729291874864,-0.00046866786274733937,0.0005056402680351014,0.000731027046366852,6.748080147658798e-05,-0.000731027046366852,300.0,300.0,300.0,700.0,700.0,700.0,0.0009471734592901488,0.0012500898662915014,0.0011270722499541381,0.0015695205543093374,-0.0003029164070013526,-0.00044244830435519926,0.49171891144770646,0.6126353582539625,0.781075268817204,0.7791246253385243,-0.12091644680625607,0.0019506434786796811,0.001193249845144934,0.0009382671559754971
221,10.1016/j.actamat.2013.07.032,https://doi.org/10.1016/j.actamat.2013.07.032,True,-7.5419290395997185e-06,4.1361195895028984e-05,-3.5026057355617874e-05,5.46722194125549e-05,0.00011112553660080687,7.597292199657013e-05,-0.00011112553660080687,422.0,423.0,423.0,823.0,823.0,823.0,0.0011405627284374988,0.0011471307661473306,0.0015821302312072783,0.0016513844847501134,-6.568037709831767e-06,-6.92542535428351e-05,0.7420819242939592,0.7461245921776128,1.30209318028359,1.3087737272397022,-0.0040426678836535945,-0.006680546956112199,0.00014893697080333435,8.49081352169092e-05
222,10.1088/0022-3727/41/20/205403,https://doi.org/10.1088/0022-3727/41/20/205403,True,-1.712159258117649e-06,6.814445969906432e-06,-6.895114906288695e-06,8.868074616674124e-06,1.7564953893854608e-05,9.153073524481234e-06,-1.7564953893854608e-05,301.0,300.0,301.0,748.0,751.0,748.0,0.001248934937159784,0.0012515519119601249,0.0014476271865479558,0.0014475997963880121,-2.6169748003409144e-06,2.739015994373227e-08,0.6758159051972693,0.6765540309060615,0.9560823020112036,0.9680705039415156,-0.00073812570879217,-0.011988201930312026,2.5962381556327576e-05,1.814429199354654e-05
223,10.1016/j.solidstatesciences.2008.01.016,https://doi.org/10.1016/j.solidstatesciences.2008.01.016,True,1.3308722697597279e-05,2.5728996823607478e-05,2.6723100080909968e-05,2.9659423501258983e-05,4.8087111907586864e-05,4.8087111907586864e-05,-2.919803288959342e-05,301.0,298.0,301.0,850.0,849.0,849.0,0.0009211349391059669,0.0009099343957837461,0.0010634391504050417,0.0010776362613715553,1.120054332222082e-05,-1.419711096651362e-05,0.5497411383669801,0.5477773287897655,0.902427,0.9059132737594734,0.001963809577214648,-0.0034862737594734128,8.778587462505679e-05,5.3081363636531e-05
224,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,True,-3.6781167832411894e-05,3.9821095575306354e-05,-4.122504378438658e-05,4.209413608706292e-05,4.797885207105288e-05,4.98752675438959e-06,-4.797885207105288e-05,300.0,300.0,300.0,800.0,800.0,800.0,0.0010032478070520648,0.0010400289748844764,0.0011723274734027425,0.0012092838897167085,-3.678116783241165e-05,-3.695641631396604e-05,0.5735282038433329,0.5920588164810292,0.8784726295210162,0.8782165530737592,-0.018530612637696287,0.0002560764472570032,8.10373069963231e-05,5.46321427250794e-05
225,10.1016/j.intermet.2009.06.005,https://doi.org/10.1016/j.intermet.2009.06.005,True,5.1278615346390575e-05,8.84649897025525e-05,0.00010973597202572061,0.00012723251259697218,0.00022233832292940358,0.00022233832292940358,-7.280294784626834e-05,294.0,293.0,294.0,774.0,798.0,774.0,0.00137987049930904,0.0013313581320517137,0.0015369988416714987,0.0015039844062656818,4.8512367257326234e-05,3.3014435405816916e-05,0.7627795776450403,0.7309497378839377,1.04963600264725,1.1033657744835113,0.03182983976110265,-0.053729771836261264,0.0003041773071470847,0.0002015091713656614
226,10.1016/j.intermet.2010.12.001,https://doi.org/10.1016/j.intermet.2010.12.001,True,-6.645530849535366e-06,1.9138148218520592e-05,-1.919364544157717e-05,2.3689412609936957e-05,4.315197749684297e-05,2.4860098788961416e-05,-4.315197749684297e-05,384.0,464.0,464.0,773.0,806.0,773.0,0.001597855157789852,0.001584502488349761,0.001669102404626462,0.001667886704080079,1.335266944009093e-05,1.2157005463829963e-06,1.016001271144522,0.9231292864957593,1.21598667776852,1.2256892604146874,0.09287198464876278,-0.009702582646167413,4.674532389785816e-05,3.520629485016729e-05
227,10.1016/j.actamat.2013.09.039,https://doi.org/10.1016/j.actamat.2013.09.039,True,2.9804970136533618e-05,3.8046116619610305e-05,4.657638062057925e-05,5.4546329121950826e-05,0.000127161406555588,0.000127161406555588,4.4685147285723585e-06,423.0,423.0,423.0,823.0,833.0,823.0,0.0019409513708550737,0.0019024504616375858,0.002340472837897078,0.0023023068746311093,3.850090921748788e-05,3.816596326596845e-05,1.2530706782141061,1.2163071343638043,1.90275590551181,1.798693787626842,0.03676354385030178,0.10406211788496789,0.0001045471188673907,7.069652846433746e-05
228,10.1016/j.actamat.2015.03.008,https://doi.org/10.1016/j.actamat.2015.03.008,True,-2.4060869863422104e-06,1.0057100953699253e-05,-1.002763641623073e-05,1.3574544217462013e-05,2.7666989843487316e-05,2.4999016366515072e-05,-2.7666989843487316e-05,423.0,423.0,423.0,824.0,824.0,824.0,0.0012022188734345561,0.0012046249604208983,0.0018107782851219832,0.0018281062646698413,-2.4060869863421104e-06,-1.7327979547858115e-05,0.798639889298083,0.8005445444714862,1.45,1.4301461476492077,-0.0019046551734031025,0.01985385235079229,3.456021283831603e-05,1.934556820571431e-05
229,10.1126/science.272.5266.1325,https://doi.org/10.1126/science.272.5266.1325,True,3.965562691819806e-05,4.070016399601761e-05,4.1625908409938684e-05,4.244395680856425e-05,5.5808422585478835e-05,5.5808422585478835e-05,1.704434449762034e-05,324.0,323.0,324.0,702.0,740.0,702.0,0.0009538441013595959,0.0008924578616282072,0.0011968659121760247,0.0011492471529656737,6.138623973138868e-05,4.7618759210350976e-05,0.5321975924377369,0.47985589247041144,0.867114093959731,0.8067715013819029,0.05234169996732546,0.06034259257782815,0.00011630246384630998,6.917500493000272e-05
230,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,True,-3.7934502006591788e-06,1.8633888361614467e-05,-1.4144293865199724e-05,2.3888148347842835e-05,4.284236544514525e-05,4.284236544514525e-05,-3.8713683392621254e-05,302.0,300.0,302.0,800.0,800.0,800.0,0.0015860318352354018,0.0015910712083235864,0.0017258924082453493,0.0017454021974899847,-5.039373088184564e-06,-1.9509789244635378e-05,0.8915507221126134,0.8958064091190586,1.35147058823529,1.3617978796052232,-0.004255687006445186,-0.010327291369933267,4.782547323732221e-05,3.1460149914145104e-05
231,10.1021/ja111199y,https://doi.org/10.1021/ja111199y,True,2.9392528310281308e-05,3.7540132130366506e-05,4.248352630939515e-05,4.631327291657766e-05,8.129270220022652e-05,8.129270220022652e-05,-1.0386604694141797e-05,302.0,297.0,302.0,848.0,855.0,848.0,0.0017604251318261933,0.0017319182874806901,0.0019344571010558994,0.0019306697100782608,2.850684434550321e-05,3.787390977638607e-06,1.040335889362696,1.0221477442128029,1.64539,1.6372079141463651,0.018188145149893087,0.00818208585363478,7.953126410588844e-05,4.965325509229063e-05
232,10.1063/1.1852072,https://doi.org/10.1063/1.1852072,True,1.7010176257251537e-07,3.270523550587123e-06,1.5457654444410205e-06,3.875830631346845e-06,6.905350560377469e-06,6.058021831976089e-06,-6.905350560377469e-06,300.0,298.0,300.0,679.0,681.0,679.0,0.0006145145238599742,0.0006146297419313429,0.0009305506633791229,0.0009282582503768277,-1.1521807136865604e-07,2.292413002295216e-06,0.3263577874864397,0.32603766133490353,0.632934131736526,0.6299812485689407,0.00032012615153614865,0.0029528831675853517,2.1179610147198125e-05,1.096120015645481e-05
233,10.1021/cm200560s,https://doi.org/10.1021/cm200560s,True,1.8938503979849864e-06,3.2537323135686696e-06,3.4927671556691224e-06,4.114452540619439e-06,7.925473551992314e-06,7.925473551992314e-06,-6.091866140315889e-06,299.0,300.0,300.0,800.0,800.0,800.0,0.0010868312976442475,0.001083983187536011,0.0014193010365475618,0.0014253929026878777,2.848110108236504e-06,-6.091866140315889e-06,0.6373105975185835,0.6353135282010056,1.109396914446,1.1074738872261403,0.0019970693175779264,0.0019230272198598186,1.2474901289186444e-05,7.156352527501151e-06
234,10.1023/A:1012473428845,https://doi.org/10.1023/A:1012473428845,True,-1.3852854642189547e-05,3.091262610682272e-05,-3.920820473332796e-05,4.534660204785325e-05,9.066597984616002e-05,9.458304199154856e-06,-9.066597984616002e-05,299.0,301.0,301.0,798.0,798.0,798.0,0.0007181422835660556,0.0007296342916048753,0.0010694859002011675,0.0011289863438419868,-1.149200803881971e-05,-5.950044364081927e-05,0.436986883744175,0.4461566235699064,0.7997291663790835,0.8444817851938061,-0.009169739825731382,-0.04475261881472259,0.00020321558631293963,0.00010736286020112612
235,10.1063/1.1888048,https://doi.org/10.1063/1.1888048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,10.1007/s11664-014-3016-6,https://doi.org/10.1007/s11664-014-3016-6,True,-7.330602069159736e-07,3.45965854790319e-06,-3.2889539440222448e-06,4.815490466527133e-06,1.1898307210491841e-05,6.035476054727694e-06,-1.1898307210491841e-05,300.0,300.0,300.0,800.0,800.0,800.0,0.0012202057171306886,0.0012209387773376044,0.0015071306050422166,0.0015084474141984626,-7.33060206915782e-07,-1.3168091562460339e-06,0.7039384591851189,0.7046526520866637,1.12101740294511,1.1217687245434802,-0.0007141929015448412,-0.0007513215983701027,1.688535078276906e-05,1.060673822523803e-05
237,10.1016/j.jallcom.2007.12.065,https://doi.org/10.1016/j.jallcom.2007.12.065,True,1.9824930771711856e-06,2.7902340610664592e-06,3.0840083296180385e-06,3.4324141568461843e-06,5.594510120572886e-06,5.594510120572886e-06,-3.548029508611077e-06,295.0,295.0,295.0,728.0,728.0,728.0,0.0003820381578927026,0.0003800556648155315,0.00046934442397619,0.0004696286283554536,1.9824930771711433e-06,-2.8420437926359376e-07,0.20416846104788755,0.2032584849885149,0.32,0.31990052514428213,0.0009099760593726525,9.947485571787373e-05,2.7524116008682264e-05,1.74882805148558e-05
238,10.1016/j.jallcom.2007.02.111,https://doi.org/10.1016/j.jallcom.2007.02.111,True,-0.00040915359819751067,0.0004226702050459606,-0.0004345219101161901,0.00044464404343987627,0.0005510586705650886,-0.00020778820878773426,-0.0005510586705650886,300.0,300.0,300.0,800.0,800.0,800.0,0.0007353547971605361,0.001144508395358047,0.0008264538898266071,0.0013273398058437534,-0.00040915359819751083,-0.0005008859160171462,0.41323025270618796,0.6413386829275229,0.600859291084854,0.8972971437080182,-0.22810843022133498,-0.29643785262316413,0.0008592319241522552,0.0006141317560511525
