sampleid,Temperature,alpha,rho,kappa,sigma,ZT_tep_reevaluated,autoTcTh_buffer_dT,is_Temp_in_autoTcTh_range,ZT_author_declared,is_Temp_in_ZT_author_declared,autoTc,autoTh,dbname,version,versionlabel,update,pykeri_compatible,interpolation_method,extrapolation_method
245.0,393.375394321766,-0.00011734006734006699,2.301195210721904e-05,0.734110019301445,43455.678829015626,0.32061603910831454,0.0,True,0.2410118143836032,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,425.236593059937,-0.000129685746352413,2.428986904319755e-05,0.70375397683336,41169.42739467148,0.41837823762724896,0.0,True,0.3356023456394651,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,464.037854889589,-0.00014629629629629598,2.5976859171413827e-05,0.6699833458748877,38495.80095119612,0.5706494804132205,0.0,True,0.450648430102189,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,500.0,-0.00015549943883277198,3.044950482781819e-05,0.6413660658616795,32841.25655424175,0.6190724022670926,0.0,True,0.5398991985458165,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,535.015772870662,-0.000164029180695847,3.37434320514947e-05,0.6135018721646094,29635.396852161753,0.695350341011625,0.0,True,0.6550031459728806,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,570.031545741324,-0.00017435465768799097,3.696032070000704e-05,0.5936109443642857,27056.042292398437,0.7898204370601823,0.0,True,0.7811227552362712,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,605.047318611987,-0.000184006734006734,4.126645158642375e-05,0.5761177723408796,24232.759579672464,0.86168468741608,0.0,True,0.8795056287371458,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,640.063091482649,-0.000193209876543209,4.577263397538933e-05,0.5586246003174739,21847.115036850886,0.9344487111603156,0.0,True,0.9541970362520152,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,674.132492113564,-0.00020151515151515097,5.14224194735138e-05,0.5479892026151706,19446.770693375696,0.9714851415953645,0.0,True,1.0099030638960862,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,709.148264984227,-0.000209371492704826,5.652363584981476e-05,0.5383325118158311,17691.71400539474,1.021624841031064,0.0,True,1.0879227451232842,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,742.902208201892,-0.000214421997755331,6.0366690813306025e-05,0.5290238098741258,16565.426836012353,1.0695417375891723,0.0,True,1.149659429538934,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,776.971608832807,-0.00021812570145903398,6.209723950658796e-05,0.5283856370171954,16103.77543262465,1.1266668945099758,0.0,True,1.1899306452424232,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,811.041009463722,-0.000219472502805836,6.247083959982624e-05,0.5289029458264543,16007.468547017597,1.1823599709577681,0.0,True,1.2500536274996044,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,846.056782334384,-0.0002168911335578,5.966851148385763e-05,0.5294346243248591,16759.258361431293,1.2598695059570593,0.0,True,1.3516973787816482,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,880.126182965299,-0.00021049382716049298,5.314347057791688e-05,0.5276638398624148,18816.987094093507,1.3906454636778112,0.0,True,1.5083069257537276,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
245.0,895.89905362776,-0.000202300785634118,4.48034861351143e-05,0.5267416471681742,22319.69175309909,1.5536198146040074,0.0,True,1.6274274165150782,True,316.857798165137,895.89905362776,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,298.003742981908,-0.000139759036144578,4.693241640433011e-06,2.74212598425196,213072.34457839193,0.45229438186532994,0.0,False,0.457487091222031,False,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,322.956955708047,-0.00015180722891566198,5.503059262961847e-06,2.5334142305178413,181717.1053799958,0.5338498838966913,0.0,True,0.5413513055983684,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,373.112913287585,-0.00017108433734939698,7.0143910785423435e-06,2.224010861514671,142564.04993714855,0.7000578089601781,0.0,True,0.7007482766464629,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,423.019338739862,-0.00019216867469879498,9.41683202177801e-06,1.946304775071308,106192.82553700985,0.852333857528603,0.0,True,0.8566426733791316,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,472.925764192139,-0.00020240963855421598,1.1643659990693248e-05,1.7403797929113718,85883.64833731814,0.9561407013587837,0.0,True,0.9605817604571143,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,523.081721771678,-0.00021144578313253,1.4481084684700933e-05,1.5550830571683312,69055.60058332414,1.0385153460706278,0.0,True,1.0436581596990289,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,572.988147223955,-0.00022228915662650498,1.6828361213792332e-05,1.37185966670701,59423.49271540544,1.2263958755713147,0.0,True,1.2306385279874594,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,622.894572676232,-0.00023132530120481898,1.944495984855559e-05,1.2384987258796238,51427.20827342218,1.3840704758884654,0.0,True,1.3982848268231804,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,673.05053025577,-0.00023373493975903598,2.2690280737966983e-05,1.1595313316545015,44071.73324773939,1.3975668424979883,0.0,True,1.4077117387381677,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,722.956955708047,-0.00023614457831325198,2.4683068629115717e-05,1.1240160686455747,40513.60124731078,1.4531040991263968,0.0,True,1.4643093695098834,True,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
246.0,773.112913287585,-0.00023855421686746898,2.7537572254335356e-05,1.1259842519685,36314.0218303945,1.4189240731783634,0.0,False,1.41919104991394,False,298.02590993214,773.021276595744,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
247.0,297.9975609756097,0.000219440353460972,1.4134404674945226e-05,0.944061302681992,70749.3540051679,1.0753949195000385,0.0,False,1.21454545454545,False,298.14999999999986,498.168782870022,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
247.0,348.0737804878048,0.000229101620029455,1.730285497898387e-05,0.8905232976879316,57793.930609405485,1.185672035257179,0.0,True,1.2861742475797766,True,298.14999999999986,498.168782870022,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
247.0,398.15,0.000231281296023564,2.142857142857146e-05,0.8674588381484931,46666.6666666666,1.1457388761751648,0.0,True,1.2554891193817312,True,298.14999999999986,498.168782870022,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
247.0,448.11189024390194,0.000215552282768777,2.5127049018055123e-05,0.8903608007713337,39797.74940071342,0.9306453299467072,0.0,True,1.0422199812621216,True,298.14999999999986,498.168782870022,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
247.0,498.188109756097,0.00018715758468335698,2.731656653038413e-05,0.944061302681992,36607.82180980554,0.676677777856055,0.0,False,0.7710056356245394,True,298.14999999999986,498.168782870022,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,297.979797979798,-0.000185750528541226,1.5010940919037099e-05,0.9395126139878668,66618.07580174971,0.7290149033862444,0.0,False,0.7157084448774715,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,322.895622895622,-0.000190655391120507,1.5791963225422487e-05,0.9182884129233445,63323.34908114293,0.8093662859654023,0.0,True,0.8046942054734794,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,373.063973063973,-0.00019412262156448198,1.7658628216566386e-05,0.9083153590604502,56629.5404000778,0.8764799494005542,0.0,True,0.8725833241136216,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,423.063973063973,-0.00019293868921775898,1.954982582703338e-05,0.9213062426509128,51151.350853326076,0.8743751061773632,0.0,True,0.8688315536460732,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,473.232323232323,-0.000180422832980972,2.0854251571428786e-05,0.9852386071533179,47951.85272292594,0.7497584452655885,0.0,True,0.741963719058945,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,523.063973063973,-0.00016393234672304398,2.1311635827500073e-05,1.1005422902315198,46922.723722109666,0.5993225215514998,0.0,True,0.5942817143220782,True,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
248.0,573.063973063973,-0.000141014799154334,2.08971553610503e-05,1.25100806451612,47853.40314136132,0.4358983367898869,0.0,False,0.430440771349862,False,298.395378690629,572.941970310391,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,302.527075812274,0.00013769230769230699,4.75180375180375e-06,1.35100521221146,210446.4014576375,0.8934455421654812,0.0,False,0.895350669818754,False,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,322.86401925391,0.000146241258741258,5.227815155161718e-06,1.289781467232403,191284.49846063193,1.0240546316887802,0.0,True,1.027968026235725,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,345.006016847172,0.000152797202797202,5.7770034588153035e-06,1.2473796661025824,173100.1213914923,1.117779625209327,0.0,True,1.120878109246715,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,367.990373044524,0.00015998251748251702,6.389922309965079e-06,1.1997979091106372,156496.4253854074,1.228507555236609,0.0,True,1.2315910850949117,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,392.057761732852,0.00016569930069930001,7.091505194135417e-06,1.14753984336498,141013.7865832753,1.322772655433062,0.0,True,1.3249896231984453,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,416.004813477737,0.00017083916083916,7.868513222303817e-06,1.1007368430915783,127088.81230134232,1.401835431807078,0.0,True,1.4092212967194866,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,440.192539109506,0.000176136363636363,8.721318860654074e-06,1.0598699340526172,114661.55703943645,1.4774268653173674,0.0,True,1.4855361401946023,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,464.7412755716,0.000181171328671328,9.494561923772415e-06,1.0293067134887586,105323.44809887513,1.5608833487660654,0.0,True,1.5675574023052792,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
249.0,487.966305655836,0.00018442307692307597,1.0383295625643696e-05,1.0182146215658439,96308.53594597588,1.569805381294347,0.0,True,1.5785425486046298,True,302.557856272837,487.966305655836,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,302.98120544394,0.00013444234404536798,4.772915324567956e-06,1.33424657534246,209515.55433062706,0.8599397306595893,0.0,False,0.869709543568464,False,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,325.664290343486,0.000141587901701323,5.267720453343202e-06,1.296586914551867,189835.43429403924,0.955868339952573,0.0,True,0.963247675429612,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,348.088139987038,0.000147826086956521,5.798625415706548e-06,1.2540788444190833,172454.66439189753,1.0460236215929601,0.0,True,1.0508952388935016,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,372.197018794556,0.000153950850661625,6.4430134504917664e-06,1.2170644667307469,155206.87760223044,1.1249531992966948,0.0,True,1.1307662802278406,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,396.824368114063,0.00015922495274102,7.136057464343079e-06,1.1677523204835165,140133.40069032874,1.2072897490546748,0.0,True,1.2091785339193084,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,422.099805573558,0.000163818525519848,7.937395482148861e-06,1.1252787298858677,125985.91090099921,1.2682446761731982,0.0,True,1.269151465802669,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,446.597537265068,0.000167391304347826,8.805700956318098e-06,1.0739045386884876,113562.793576643,1.323282290419117,0.0,True,1.3243987901617955,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,471.354504212572,0.000170170132325141,9.759694529879339e-06,1.0266613500874446,102462.22327333059,1.3622314322865368,0.0,True,1.3639886688265708,True,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
250.0,496.500324044069,0.000172041587901701,1.0772455089820301e-05,0.993150684931507,92829.34963868865,1.373588298017024,0.0,False,1.37413554633471,False,303.0124426981,496.396396396396,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,300.0,-0.00011562499999999999,5.090664739001619e-06,2.6981471835544006,196438.0,0.2920011846018851,0.0,False,0.30279668072289156,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,339.007,-0.000125,5.4804730744357856e-06,2.6623921003692055,182466.0,0.36302674982949296,0.0,True,0.3666965042519516,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,378.014,-0.000134375,5.844521785060525e-06,2.6266291248461644,171100.39739370125,0.44462830021927463,0.0,True,0.4373082635731731,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,417.021,-0.000140625,6.295070146636987e-06,2.5747250672569386,158854.46495528403,0.508805223402917,0.0,True,0.5202759986849521,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,459.574,-0.00015,6.797033774460825e-06,2.506940050338019,147123.0,0.6068405488355719,0.0,True,0.6138267494116493,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,498.582,-0.00015781299999999997,7.222724943968594e-06,2.4594250773308692,138451.90115332574,0.6990165746820334,0.0,True,0.7090189745129273,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,539.362,-0.00016874999999999998,7.77601330908067e-06,2.3857949161628835,128600.6029377831,0.8278998511850177,0.0,True,0.8004773881966876,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,578.369,-0.000175,8.351577743918003e-06,2.3390394933086442,119737.8544105927,0.906723812934204,0.0,True,0.9043048223213411,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,617.376,-0.00018281299999999999,8.752965066916418e-06,2.286966660592255,114247.0,1.0307393710432478,0.0,True,0.9909046815285063,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,656.383,-0.00018593799999999997,9.264309558620755e-06,2.268822630068337,107941.12542034674,1.079642647492637,0.0,True,1.0820277794499733,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,697.163,-0.00019218799999999998,9.768122387273398e-06,2.247474095495683,102373.81969157868,1.172954261998645,0.0,True,1.1681325796966504,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,736.17,-0.000196875,1.0286976908180899e-05,2.2671826409796427,97210.28917686522,1.223446505943313,0.0,True,1.230921565163966,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,776.95,-0.00019999999999999998,1.0747127547043025e-05,2.2957976627445267,93048.11872965451,1.2595837520033195,0.0,True,1.2656976937941833,True,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
251.0,800.0,-0.00019999999999999998,1.076696308116029e-05,2.29547018833558,92876.7,1.2947475489346274,0.0,True,1.27205,False,301.773,800.0,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,300.0,5.9259300000000004e-05,5.783221717154192e-06,3.17339485606163,172914.0,0.05740375904947637,0.0,False,0.0780822,False,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,325.592,6.2963e-05,6.401681238290967e-06,3.1711206649547234,156208.96492293428,0.06358252017383605,0.0,True,0.0901132610138069,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,371.09,7.77778e-05,6.563444289252482e-06,3.029850981520633,152359.02918190096,0.11288532518853464,0.0,True,0.13586566329761537,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,425.118,8.7037e-05,7.86811578912053e-06,2.7440159013004197,127095.23179396124,0.14916260326682212,0.0,True,0.18352929808053522,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,467.773,9.999999999999999e-05,8.30505947775203e-06,2.6827698797209525,120408.52960521782,0.20994666573817375,0.0,True,0.2267327404999278,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,516.114,0.00011296299999999998,8.96339038896164e-06,2.4562800226976744,111564.92762286622,0.2991354523435295,0.0,True,0.288446631568779,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,572.986,0.000124074,1.0615397368126096e-05,2.131980676410738,94202.78538065946,0.3897499409841957,0.0,True,0.3823301302541375,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
252.0,621.327,0.000133333,1.1530109769665686e-05,2.0770924352351883,86729.44316895214,0.4612180149120338,0.0,True,0.4442351308081157,True,302.294,873.93,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
